city,date,fare,ride_id
South Saramouth,2018-03-27 21:07:16,11.87,0170351888128
Randallchester,2018-04-07 23:42:07,10.79,1615474447641
Harringtonfort,2018-01-09 15:30:35,31.84,3730685356921
South Saramouth,2018-04-12 18:11:50,57.23,5081198789583
North Holly,2018-01-03 19:51:01,19.9,5559509612597
New Ryantown,2018-05-05 19:29:38,26.53,2302209966018
West Heather,2018-02-02 06:28:04,53.07,2462950442268
Lake Latoyabury,2018-02-25 04:10:19,16.18,8492924830016
South Marychester,2018-01-19 11:40:46,49.44,0090058815985
Jessicaport,2018-01-31 17:57:25,58.29,0623154556195
Michaelberg,2018-03-22 22:20:54,38.3,8032727406577
North Holly,2018-04-18 19:26:25,30.94,3441061016826
Michaelberg,2018-03-13 14:40:18,37.72,8842606115175
Lake Jamie,2018-02-25 23:46:02,28.65,5815763839331
Lake Jamie,2018-04-19 04:32:47,16.29,3518682119233
North Holly,2018-03-18 10:38:05,40.34,3787775176860
Michaelberg,2018-01-27 18:43:05,38.42,0862622008020
Lake Jamie,2018-04-29 01:58:44,54.22,2489264790267
Bradshawfurt,2018-01-30 10:55:23,51.39,1328274868072
Michaelberg,2018-04-29 17:04:39,13.38,8550365057598
Lake Latoyabury,2018-01-30 00:05:47,20.76,9018727594352
North Jaime,2018-02-10 21:03:50,11.11,2781339863778
West Heather,2018-05-07 19:22:15,44.94,4256853490277
Newtonview,2018-04-25 10:20:13,55.84,9990581345298
